494527,PEP,FMCG,0.15,23.49,3.67,2.04,8.65,1.31,37.56,3,-13,3
494528,BBY,RETAIL,0.34,11.48,2.54,0.26,2.24,1.51,19,11,14,4
494529,COST,RETAIL,0.19,31.36,7.1,0.69,2.21,1.02,25.61,13,0,4
494530,TGT,RETAIL,0.26,10.27,4.96,0.41,3.92,0.92,25.16,7,-1,4
494531,KSS,RETAIL,0.23,10.87,4.26,0.5,4.56,1.95,14.78,5,-14,4
494532,JPM,BANK,0.26,10.12,5.8,2.1,20.86,1.04,8.66,12,18,1
494535,COST,RETAIL,0.2,27.02,6.71,0.59,2.18,1,26.5,7,6,4
494536,OR,FMCG,0.3,0,-0.19,5.16,-13.6,12.83,-2.52,14,-16,4
494538,JPM,BANK,0.2,12.9,8.07,2.86,22.11,1.01,10.83,15,18,1
494539,GM,AUTO,0.25,3.98,6.67,0.31,7.79,0.95,28.06,18,-14,1
494540,TGT,RETAIL,0.26,11.23,4.78,0.42,3.71,0.96,23.97,15,-7,4
494542,BBY,RETAIL,0.35,11.31,2.64,0.26,2.34,1.37,19.58,18,13,4
494543,COST,RETAIL,0.16,23.14,5.37,0.47,2.05,1.02,21.29,1,1,4
494544,F,AUTO,0.21,15.5,0.77,0.34,0.98,6.03,5.45,0,5,4
494545,KSS,RETAIL,0.44,9.65,3.43,0.3,3.06,1.72,11.81,11,11,4
494546,M,RETAIL,0.39,11.73,1.99,0.27,2.36,1.35,15.37,7,8,4
494548,AXP,BANK,0.22,12.27,5.53,1.97,15.98,2.02,26.2,8,-2,1
494549,WMT,RETAIL,0.14,12.45,5.19,0.45,3.63,0.87,21.99,15,6,4
494550,HMC,AUTO,0.14,5.99,5.19,0.41,6.84,1.25,13,10,15,2
494551,HOG,AUTO,0.2,15.87,3.49,2.04,12.82,1.53,26.15,8,-15,1
494552,KSS,RETAIL,0.26,12.61,3.82,0.51,4.02,1.73,13.06,2,-19,4
494553,M,RETAIL,0.23,10.21,4.17,0.57,5.53,1.37,26.27,2,13,4
494554,SC,BANK,0.52,4.33,2.16,0.48,10.19,0.92,15.4,14,19,1
494555,PEP,FMCG,0.15,26.13,3.55,2.2,8.34,1.4,42.16,8,9,2
494557,PG,FMCG,0.12,18.91,3.66,2.77,14.31,0.91,14.95,1,12,2
494560,PEP,FMCG,0.15,23.49,3.67,2.04,8.65,1.31,37.56,10,18,2
494561,DB,BANK,0.3,0,-0.89,0.48,-2.96,0.76,-1.68,10,10,4
494562,HOG,AUTO,0.25,13.07,3.93,1.8,13.73,1.88,27.15,2,-11,1
494563,BAC,BANK,0.22,36.25,0.42,1.69,4.3,0.94,1.8,14,-9,4
494565,BBY,RETAIL,0.37,20.88,3.4,0.5,2.39,1.27,26.27,11,10,4
494566,DB,BANK,0.29,26.28,1.12,0.74,3.49,0.71,2.09,8,7,4
494567,AXP,BANK,0.18,15.95,4.23,2.16,13.38,2.14,24.24,10,-2,3
494569,SC,BANK,0.34,5.96,2.41,0.78,12.46,0.94,19.48,6,16,1
494570,TGT,RETAIL,0.3,12.34,5.45,0.5,4.03,0.9,26.28,8,20,4
494571,DB,BANK,0.27,26.28,1.12,0.74,3.49,0.71,2.09,1,4,4
494572,JPM,BANK,0.17,15.42,6.3,3.04,19.7,1.02,8.78,18,1,3
494573,TGT,RETAIL,0.28,13.17,5.72,0.55,4.14,0.82,27.35,11,-13,4
494574,AMZN,TECH,0.27,687.57,0.58,2.47,0.37,1.07,3.04,3,2,4
494575,HOG,AUTO,0.33,12.02,3.71,1.46,12.06,1.74,31.43,8,-10,1
494576,BAC,BANK,0.32,11.39,1.26,1.71,15.7,0.92,5.54,13,-2,4
494577,TSLA,AUTO,0.4,0,-2.79,3.56,-18.77,0.74,-41.54,10,15,4
494578,COST,RETAIL,0.2,27.02,6.71,0.59,2.18,1,26.5,13,19,4
494580,KSS,RETAIL,0.34,11.12,5.14,0.48,4.28,1.99,16.8,8,4,4
494581,HOG,AUTO,0.23,14.34,3.87,1.95,13.55,1.65,26.54,14,0,1
494582,PEP,FMCG,0.16,30.16,3.47,2.31,7.66,1.31,46.51,12,12,2
494583,JPM,BANK,0.19,9.38,5.46,1.87,19.91,0.99,8.91,11,18,2
494587,JPM,BANK,0.2,12.76,7.49,2.74,21.33,1.01,10.18,6,-8,1
494588,DB,BANK,0.52,0,-1.31,0.55,-3.43,0.75,-2.1,6,5,4
494589,MSFT,TECH,0.15,24.3,2.7,5.32,26.39,2.92,34.37,0,20,4
494590,HMC,AUTO,0.25,10.14,2.52,0.37,3.58,1.2,7,5,-19,4
494592,KSS,RETAIL,0.43,9.65,3.43,0.3,3.06,1.72,11.81,8,-5,4
494595,WMT,RETAIL,0.14,15.76,4.41,0.44,2.79,0.77,17.2,8,3,4
494596,HMC,AUTO,0.18,4.92,5.71,0.35,7.19,1.22,13.48,1,12,2
494597,SC,BANK,0.29,4.65,3.75,0.87,18.62,0.87,20.59,4,-3,4
494598,TSLA,AUTO,0.61,0,-0.27,12.06,-6.81,2.18,-21.45,8,-17,4
494599,AMZN,TECH,0.3,152.72,4.91,2.67,1.74,1.05,13.87,18,5,4
494600,KSS,RETAIL,0.22,9.99,4.1,0.46,4.6,1.88,14.73,8,3,4
494601,COST,RETAIL,0.15,24.18,5.22,0.48,1.99,1.05,19.92,3,13,4
494602,BAC,BANK,0.21,21.72,0.63,1.54,6.98,0.95,2.96,13,-6,4
494604,AMZN,TECH,0.27,134.8,12.61,4.05,3.02,1.07,21.12,4,16,4
494605,BAC,BANK,0.34,9.93,1.22,1.46,15.5,0.93,5.51,15,-6,4
494607,JPM,BANK,0.26,9.22,5.9,2,21.83,1.03,8.92,0,9,1
494609,SC,BANK,0.3,7.68,2.73,1.28,14.19,0.95,24.23,0,2,1
494610,SC,BANK,0.54,5.8,2.11,0.62,10.84,0.91,15.44,13,4,1
494611,GOOG,TECH,0.16,28.08,29.54,6.54,21.84,7.13,15.16,15,-10,4
494612,AXP,BANK,0.19,15.99,5.06,2.5,15.63,2.15,28.18,11,19,2
494613,HMC,AUTO,0.22,8.49,3.18,0.37,4.4,1.21,8.52,15,-11,4
494614,TSLA,AUTO,0.6,0,-0.26,13.48,-8.69,1.04,-39.81,4,-3,4
494615,SC,BANK,0.29,4.65,3.75,0.87,18.62,0.87,20.59,9,0,4
494616,M,RETAIL,0.41,12.64,1.85,0.28,2.24,1.36,14.26,3,-17,4
494617,AMZN,TECH,0.34,545.07,1.24,3,0.56,1.05,4.92,4,-6,4
494618,COST,RETAIL,0.2,25.12,5.3,0.5,1.98,0.97,20.83,2,0,4
494619,COST,RETAIL,0.18,25.59,5.23,0.5,1.97,1.01,21,11,-17,4
494620,F,AUTO,0.2,9.24,1.1,0.26,2.87,1.2,14.11,4,-18,4
494621,MSFT,TECH,0.23,25.88,2.08,4.64,22.98,2.69,28.99,18,11,1
494622,NVDA,TECH,0.3,20.41,0.95,2.28,11,5.99,12.12,11,-5,3
494623,KSS,RETAIL,0.44,9.65,3.43,0.3,3.06,1.72,11.81,8,-3,4
494624,TGT,RETAIL,0.3,12.34,5.45,0.5,4.03,0.9,26.28,13,-5,4
494625,GOOG,TECH,0.22,43.79,23.56,6.61,14.19,4.87,10.76,0,2,4
494626,TGT,RETAIL,0.23,12.04,4.72,0.47,3.89,0.94,23.7,1,4,4
494627,OR,FMCG,0.35,38.61,0.3,24.49,62,12.75,3.38,3,1,4
494628,HMC,AUTO,0.25,11.16,2.46,0.4,3.41,1.19,6.72,2,-13,4
494629,HOG,AUTO,0.26,13.32,2.93,1.18,8.75,1.36,25.09,3,20,1
494630,AMZN,TECH,0.33,178.01,4.02,2.85,1.6,1.09,13.53,2,1,4
494631,HOG,AUTO,0.3,10.8,3.62,1.35,12.54,1.45,29.03,15,-8,1
494632,TSLA,AUTO,0.33,0,-0.94,5.65,-7.6,0.97,-15.13,4,19,4
494634,TSLA,AUTO,0.4,0,-0.83,9.09,-14.07,1.1,-61.08,15,6,4
494635,F,AUTO,0.24,8.43,1.41,0.33,3.9,1.91,30.87,4,1,4
494636,COST,RETAIL,0.2,27.02,6.71,0.59,2.18,1,26.5,12,-15,4
494638,PG,FMCG,0.12,18.91,3.66,2.77,14.31,0.91,14.95,12,8,2
494640,BAC,BANK,0.23,15.99,1.76,2.97,18.01,0.92,6.79,5,-7,1
494641,HMC,AUTO,0.24,11.49,2.25,0.36,3.27,1.17,6.5,2,-11,4
494642,GOOG,TECH,0.29,26.74,22.75,6.3,21.59,4.77,14.08,11,12,1
494643,NVDA,TECH,0.48,45.63,3.53,12.43,27.41,7.82,39.45,10,-3,4
494644,F,AUTO,0.2,7.71,1.61,0.35,7.78,6.25,45.51,16,-2,1
494645,BBY,RETAIL,0.54,12.51,1.52,0.16,1.31,1.41,14.3,6,12,4
494646,F,AUTO,0.2,7.71,1.61,0.35,7.78,6.25,45.51,14,-1,1
494647,TGT,RETAIL,0.26,10.27,4.96,0.41,3.92,0.92,25.16,11,10,4
494649,BAC,BANK,0.21,42.16,0.38,1.77,4.62,0.94,1.88,7,-20,4
494650,NVDA,TECH,0.38,37.02,1.52,6.12,16.97,2.56,20.97,8,15,4
494652,BAC,BANK,0.21,19.75,0.7,1.59,8.12,0.94,3.18,15,-16,4
494653,MSFT,TECH,0.2,16.1,2.55,3.76,23.35,2.52,24.25,6,-13,1
494656,COST,RETAIL,0.2,25.12,5.3,0.5,1.98,0.97,20.83,1,-2,4
494657,BAC,BANK,0.25,10.51,1.34,1.65,16.02,0.94,6.04,9,13,4
494658,AMZN,TECH,0.21,190.16,6.15,3.24,1.71,1.04,12.47,4,-20,4
494659,COST,RETAIL,0.17,29.45,5.77,0.61,2.06,0.81,21.4,6,18,4
494660,TSLA,AUTO,0.53,0,-0.33,10.47,-7.11,1.83,-23.27,15,-12,4
494661,TSLA,AUTO,0.43,0,-1.38,7.56,-21.95,0.99,-90.13,2,14,4
494662,WMT,RETAIL,0.21,12.95,4.57,0.4,3.05,0.93,17.9,3,3,4
494663,TSLA,AUTO,0.38,0,-1.06,8.3,-17.84,1.17,-71.74,14,-5,4
494664,HOG,AUTO,0.2,14.95,3.9,2.06,13.7,1.78,27.64,14,-4,1
494665,UBS,BANK,0.17,57.86,0.29,1.92,2.89,1.03,1.79,11,15,4
494666,HOG,AUTO,0.32,15.39,3.51,1.69,10.91,1.66,31.64,14,15,1
494667,M,RETAIL,0.44,5.03,5.26,0.31,6.3,1.52,32.14,0,19,2
494669,AAPL,TECH,0.22,13.3,2.17,3.02,22.62,1.09,41.46,4,7,1
494670,GOOG,TECH,0.15,28.08,29.54,6.54,21.84,7.13,15.16,6,12,4
494672,AAPL,TECH,0.28,10.35,2.36,2.38,22.87,1,42.79,5,16,1
494673,AAPL,TECH,0.28,12.41,1.44,2.66,21.28,1.49,28.93,5,15,3
494674,KO,FMCG,0.13,66.09,0.65,5.41,8.24,1.06,13.9,3,-7,4
494676,JPM,BANK,0.25,8.73,5.89,1.92,22.14,1.02,9.04,7,14,1
494677,COST,RETAIL,0.2,27.02,6.71,0.59,2.18,1,26.5,18,-15,4
494678,DB,BANK,0.49,0,-1.06,0.53,-2.61,0.8,-1.62,7,17,4
494679,KSS,RETAIL,0.43,9.65,3.43,0.3,3.06,1.72,11.81,6,3,4
494680,F,AUTO,0.24,8.43,1.41,0.33,3.9,1.91,30.87,7,-16,4
494681,AXP,BANK,0.26,9.96,5.68,1.6,15.85,1.98,26.27,2,13,1
494682,KO,FMCG,0.16,16.62,1.87,3.02,18.22,1.03,25.72,7,3,3
494683,JPM,BANK,0.19,10.41,5.54,2.12,20.33,1.01,8.87,4,8,2
494684,COST,RETAIL,0.15,22.77,4.64,0.44,1.92,1.17,18.9,7,-7,4
494687,TSLA,AUTO,0.33,0,-0.95,4.95,-8.45,1.13,-17.47,15,20,4
494690,SC,BANK,0.29,4.65,3.75,0.87,18.62,0.87,20.59,8,0,4
494691,HOG,AUTO,0.26,13.32,2.96,1.19,8.97,1.11,26.35,6,7,1
494692,KO,FMCG,0.15,19.16,1.71,3.18,16.51,1.14,24.76,7,-15,3
494693,KSS,RETAIL,0.34,10.64,5.2,0.46,4.29,1.76,16.68,5,-11,4
494694,AXP,BANK,0.19,26.03,3.42,1.95,7.53,1.91,15.1,14,-10,3
494696,HOG,AUTO,0.21,15.87,3.49,2.04,12.82,1.53,26.15,12,7,1
494697,WMT,RETAIL,0.15,17.9,4.16,0.47,2.6,0.78,16.1,3,6,4
494700,COST,RETAIL,0.18,20.3,4.63,0.39,1.94,1.2,18.22,14,-6,4
494701,MSFT,TECH,0.19,27.58,2.26,5.05,24.93,2.81,34.58,17,-2,3
494702,BBY,RETAIL,0.49,0,-0.52,0.26,-0.38,1.3,-4.65,6,11,4
494703,AAPL,TECH,0.18,15.63,2.2,3.28,20.87,1.39,35.4,2,-3,3
494704,COST,RETAIL,0.19,24.61,5.49,0.5,2.02,0.97,20.32,17,-15,4
494705,SC,BANK,0.27,5.12,3.3,0.86,16.47,0.89,20.01,11,16,2
494706,HMC,AUTO,0.18,9.01,3.28,0.45,4.99,1.21,9.97,9,-8,4
494707,DB,BANK,0.29,0,-0.85,0.64,-2.93,0.76,-1.63,4,9,4
494712,NVDA,TECH,0.24,18.38,1.02,2.35,12.79,5.72,13.66,0,-6,4
494713,MSFT,TECH,0.14,24.24,2.94,5.62,26.62,3.12,33.43,9,15,3
494714,HOG,AUTO,0.36,12.3,3.77,1.42,11.31,1.61,35.42,0,-1,1
494715,HOG,AUTO,0.22,16.37,3.24,2.03,12.41,2.07,26.74,15,-13,1
494716,MSFT,TECH,0.21,27.58,2.12,4.89,23.81,2.05,31.54,4,-20,1
494717,MSFT,TECH,0.14,24.24,2.94,5.62,26.62,3.12,33.43,16,-10,3
494718,PEP,FMCG,0.13,16.68,4.43,1.72,10.3,1.28,29.38,9,-12,3
494719,KSS,RETAIL,0.42,11.09,3.27,0.36,3.17,1.6,11.35,1,15,4
494720,M,RETAIL,0.23,10.59,3.95,0.57,5.37,1.67,25.26,17,3,4
494721,FB,TECH,0.17,37.58,3.78,13.74,38.02,12.61,20.39,4,7,4
494723,PEP,FMCG,0.15,23.98,3.37,1.88,7.82,1.2,31.7,0,-2,4
494725,HOG,AUTO,0.21,17.53,3.27,2.18,12.44,1.59,25.82,11,-2,1
494726,COST,RETAIL,0.15,25.33,5.12,0.5,1.96,0.99,19.05,4,18,4
494727,DB,BANK,0.31,0,-3.63,0.69,-8.97,0.69,-5.4,18,-11,4
494728,SC,BANK,0.48,6.19,1.95,0.61,9.92,0.91,13.58,13,4,1
494729,HOG,AUTO,0.36,12.3,3.77,1.42,11.31,1.61,35.42,3,-14,1
494730,GM,AUTO,0.25,4.83,6.46,0.33,6.76,0.88,22.49,9,-6,4
494731,M,RETAIL,0.43,5.43,5.49,0.36,6.61,1.35,29.71,10,-1,3
494732,KSS,RETAIL,0.44,9.65,3.43,0.3,3.06,1.72,11.81,16,-13,4
494735,GM,AUTO,0.26,5.08,6,0.32,6.32,0.9,21.62,12,10,2
494736,COST,RETAIL,0.21,27.02,6.71,0.59,2.18,1,26.5,3,-19,4
494738,COST,RETAIL,0.14,22.08,4.66,0.4,1.83,1.22,17.27,1,6,4
494740,AMZN,TECH,0.33,0,-0.54,1.62,-0.27,1.12,-2.29,17,19,4
494741,M,RETAIL,0.25,12.68,4.07,0.65,5.09,1.63,27.33,11,-14,4
494742,HOG,AUTO,0.26,13.32,2.93,1.18,8.75,1.36,25.09,12,8,1
494744,GM,AUTO,0.25,3.15,8.73,0.32,10.15,0.93,32.48,0,-5,1
494745,MSFT,TECH,0.25,11.98,2.71,3.28,27.35,3.17,28.32,7,17,1
494746,BAC,BANK,0.21,21.72,0.63,1.54,6.98,0.95,2.96,6,14,4
494747,BBY,RETAIL,0.34,11.48,2.54,0.26,2.24,1.51,19,6,-9,4
494748,AXP,BANK,0.18,14.72,5.37,2.38,16.17,2.2,28.6,16,-19,3
494750,JPM,BANK,0.23,12.38,6.19,2.67,21.46,1.01,9.03,14,-7,1
494751,FB,TECH,0.28,35.29,3.26,12.16,36.86,11.97,19.33,16,-9,4
494752,KO,FMCG,0.15,19.34,1.8,3.37,17.41,1.08,23.93,7,-6,3
494753,BBY,RETAIL,0.32,9.3,2.58,0.21,2.27,1.43,19.38,9,-16,4
494754,TGT,RETAIL,0.3,12.34,5.45,0.5,4.03,0.9,26.28,11,-13,4
494755,F,AUTO,0.24,6.25,1.75,0.3,8.14,6.74,57.25,3,3,1
494757,HOG,AUTO,0.22,13.65,3.2,1.39,10.13,1.18,28.66,11,-17,1
494758,AXP,BANK,0.24,11.33,5,1.63,14.29,1.92,23.37,3,17,1
494759,F,AUTO,0.21,7.1,1.51,0.3,7.53,6.35,41.43,3,13,1
494760,TGT,RETAIL,0.16,14.84,3.07,0.41,2.77,0.91,12.14,4,-3,4
494762,WMT,RETAIL,0.23,28.02,2.99,0.5,1.77,0.73,11.3,3,-20,4
494764,KSS,RETAIL,0.22,10.38,4.01,0.48,4.59,1.94,14.56,11,8,4
494765,AAPL,TECH,0.21,16.28,2.76,3.59,21.98,1.31,43.5,13,-8,1
494766,AXP,BANK,0.17,14.72,5.37,2.38,16.17,2.2,28.6,1,20,2
494767,HMC,AUTO,0.18,4.92,5.71,0.35,7.19,1.22,13.48,4,-5,3
494769,M,RETAIL,0.22,9.32,3.57,0.47,5,1.33,24.1,16,-8,4
494770,PG,FMCG,0.15,19.88,3.66,2.9,14.19,0.83,17.41,7,-9,4
494771,TGT,RETAIL,0.21,0,-2.52,0.54,-2.25,1.16,-10.34,15,18,4
494773,FB,TECH,0.38,75.28,1.05,18.34,24.55,13.06,15.32,18,9,4
494775,WMT,RETAIL,0.21,12.95,4.57,0.4,3.05,0.93,17.9,12,-18,4
494776,HOG,AUTO,0.26,13.32,2.96,1.19,8.97,1.11,26.35,16,14,1
494777,COST,RETAIL,0.15,22.17,4.45,0.4,1.82,1.2,17.54,13,4,4
494778,HMC,AUTO,0.17,4.93,5.5,0.34,6.99,1.23,13.31,7,-8,3
494779,COST,RETAIL,0.18,20.3,4.63,0.39,1.94,1.2,18.22,15,-16,4
494780,M,RETAIL,0.25,10.04,3.82,0.48,4.79,1.25,27.23,6,7,4
494781,AXP,BANK,0.19,12.5,5.69,2.08,16.58,2.08,27.64,16,9,2
494782,AAPL,TECH,0.24,13.14,2.09,2.74,20.73,1.23,34.94,7,5,1
494783,AAPL,TECH,0.21,14.21,1.61,3.09,21.61,1.08,32.76,3,14,1
494787,F,AUTO,0.22,8.59,1.19,0.28,2.48,6.25,13.95,4,-4,4
494788,GM,AUTO,0.26,0,-3.3,0.37,-3.28,0.88,-12.3,14,6,4
494789,M,RETAIL,0.21,11.07,4.27,0.61,5.43,1.69,26.97,6,7,4
494790,SC,BANK,0.29,4.65,3.75,0.87,18.62,0.87,20.59,16,8,2
494791,COST,RETAIL,0.2,27.23,5.34,0.54,1.98,0.98,20.26,11,-2,4
494792,BBY,RETAIL,0.35,12.58,3.73,0.38,3.01,1.49,26.69,15,-20,4
494793,FB,TECH,0.3,79.82,1.03,16.38,20.69,8.59,9.88,12,-9,4
494794,FB,TECH,0.32,70.43,1.62,16.56,24.75,13.16,11.36,8,-16,4
494795,M,RETAIL,0.37,13.11,2.18,0.35,2.63,1.22,16.94,15,8,4
494796,WMT,RETAIL,0.12,14.01,4.85,0.47,3.32,0.88,20.12,16,-12,4
494797,GM,AUTO,0.21,0,-2.89,0.39,-2.67,0.89,-9.04,9,-5,4
494798,BBY,RETAIL,0.38,8.34,3.49,0.25,3.06,1.48,26.62,14,-2,4
494799,TSLA,AUTO,0.35,0,-2.36,4.37,-16.68,0.86,-34.07,15,-13,4
494800,UBS,BANK,0.25,14.62,1.06,1.63,10.8,1.19,7.22,10,11,3
494801,COST,RETAIL,0.18,24.35,6.08,0.51,2.08,0.99,23.19,17,-11,4
494803,AAPL,TECH,0.22,16.28,2.76,3.59,21.98,1.31,43.5,0,-8,1
494804,MSFT,TECH,0.25,25.88,2.08,4.64,22.98,2.69,28.99,16,-5,1
494806,PEP,FMCG,0.13,18.57,4.27,1.82,9.75,1.14,29.82,6,14,2
494807,UBS,BANK,0.18,36.5,0.4,1.62,0.6,0.95,0.39,10,8,4
494808,PG,FMCG,0.12,14.54,5.69,3.45,23.34,0.91,27.74,8,12,2
494809,COST,RETAIL,0.15,24.18,5.22,0.48,1.99,1.05,19.92,5,-11,4
494810,HMC,AUTO,0.18,9.01,3.28,0.45,4.99,1.21,9.97,11,18,4
494811,BBY,RETAIL,0.35,10.61,2.58,0.24,2.28,1.46,19.28,14,-12,4
494812,BAC,BANK,0.21,36.25,0.42,1.69,4.3,0.94,1.8,16,-17,4
494813,M,RETAIL,0.42,12.64,1.85,0.28,2.24,1.36,14.26,18,11,4
494814,BAC,BANK,0.22,13.76,1.93,2.74,19.49,0.91,7.47,13,-17,1
494815,BBY,RETAIL,0.36,10.45,3.83,0.33,3.12,1.48,27.73,3,-13,4
494816,NVDA,TECH,0.24,18.37,0.91,2.21,12.06,6.19,12.31,11,-10,3
494818,AMZN,TECH,0.19,245.69,3.94,3.14,1.28,1.01,9.38,2,5,4
494819,JPM,BANK,0.25,8.73,5.89,1.92,22.14,1.02,9.04,12,-1,1
494820,DB,BANK,0.35,0,-0.62,0.68,-0.54,0.84,-0.31,15,-7,4
494821,PG,FMCG,0.13,16.07,4.01,2.52,15.31,0.94,16.33,15,14,2
494822,PG,FMCG,0.15,19.88,3.66,2.9,14.19,0.83,17.41,3,20,2
494823,GM,AUTO,0.22,0,-2.89,0.39,-2.67,0.89,-9.04,4,7,4
494824,SC,BANK,0.54,5.17,2.13,0.56,9.77,0.91,14.4,17,10,1
494825,AMZN,TECH,0.21,166.64,5.32,3.02,1.81,1.06,13.72,8,-19,4
494826,JPM,BANK,0.19,9.38,5.46,1.87,19.91,0.99,8.91,16,6,2
494829,GOOG,TECH,0.16,32.98,27.55,6.85,19.49,6.02,13.66,7,4,4
494830,KSS,RETAIL,0.43,11.09,3.27,0.36,3.17,1.6,11.35,2,4,4
494831,BAC,BANK,0.22,13.76,1.93,2.74,19.49,0.91,7.47,10,2,1
494832,GM,AUTO,0.24,16.35,1.55,0.27,1.73,1.29,6.29,16,-7,4
494833,BAC,BANK,0.26,13.38,1.68,2.52,18.75,0.91,6.8,9,11,1
494834,BAC,BANK,0.34,9.93,1.22,1.46,15.5,0.93,5.51,13,-16,4
494835,M,RETAIL,0.25,10.04,3.82,0.48,4.79,1.25,27.23,10,-7,4
494836,BAC,BANK,0.32,11.39,1.26,1.71,15.7,0.92,5.54,3,-1,4
494837,AXP,BANK,0.18,26.03,3.42,1.95,7.53,1.91,15.1,15,-17,3
494838,AXP,BANK,0.2,16.26,4.89,1.87,11.37,1.96,21.11,8,7,1
494840,HOG,AUTO,0.2,12.64,3.86,1.73,13.59,1.55,26.37,14,-17,1
494841,SC,BANK,0.3,8.19,2.83,1.35,15.36,0.96,25.3,10,17,1
494842,COST,RETAIL,0.14,22.08,4.66,0.4,1.83,1.22,17.27,3,7,4
494843,TSLA,AUTO,0.48,0,-0.47,8.65,-9.22,1.51,-31.6,2,-13,4
494844,TSLA,AUTO,0.45,0,-3.22,4.22,-19.9,0.73,-51.74,13,3,4
494845,OR,FMCG,0.3,0,-0.19,5.16,-13.6,12.83,-2.52,0,-16,4
494846,M,RETAIL,0.42,5.03,5.26,0.31,6.3,1.52,32.14,14,-6,3
494847,PG,FMCG,0.13,19.47,3.76,2.96,14.78,0.91,17.77,17,17,2
494851,TSLA,AUTO,0.35,0,-1.71,5.08,-13.07,1.09,-24.11,8,3,4
494852,COST,RETAIL,0.15,24.18,5.22,0.48,1.99,1.05,19.92,14,11,4
494853,BAC,BANK,0.24,10.51,1.34,1.65,16.02,0.94,6.04,11,4,4
494855,DB,BANK,0.32,0,-0.5,0.81,-1.97,0.84,-1.1,10,-14,4
494857,WMT,RETAIL,0.11,12.96,4.87,0.43,3.3,0.89,19.76,9,20,4
494858,PEP,FMCG,0.14,15.65,4.32,1.59,10.15,1.25,29.3,6,-2,3
494859,GOOG,TECH,0.21,25.92,21.15,6,20.93,5.6,13.96,11,19,1
494861,BBY,RETAIL,0.34,11.48,2.54,0.26,2.24,1.51,19,18,3,4
494862,M,RETAIL,0.22,11.36,4.23,0.61,5.33,1.65,27.5,10,3,4
494863,SC,BANK,0.25,5.12,3.3,0.86,16.47,0.89,20.01,10,5,2
494866,PG,FMCG,0.15,19.88,3.66,2.9,14.19,0.83,17.41,8,7,2
494867,F,AUTO,0.21,12.17,0.92,0.32,1.58,6.24,8.8,5,16,4
494868,UBS,BANK,0.17,57.86,0.29,1.92,2.89,1.03,1.79,5,-6,4
494870,COST,RETAIL,0.14,22.08,4.66,0.4,1.83,1.22,17.27,15,-12,4
494872,AMZN,TECH,0.23,182.28,7.94,3.7,2.04,1.06,14.72,3,-14,4
494874,AXP,BANK,0.25,10.58,5.64,1.67,15.68,1.91,25.78,18,-9,1
494875,KO,FMCG,0.15,21.26,1.58,3.23,15.25,1.23,22.05,8,-2,3
494876,PG,FMCG,0.12,14.54,5.69,3.45,23.34,0.91,27.74,9,7,2
494877,COST,RETAIL,0.21,27.69,6.82,0.6,2.16,1.02,25.65,13,11,4
494878,AXP,BANK,0.19,12.5,5.69,2.08,16.58,2.08,27.64,8,-9,3
494879,DB,BANK,0.46,0,-6.56,0.42,-20.01,0.67,-11.69,15,-11,4
494881,AAPL,TECH,0.2,15.98,2.14,3.33,20.74,1.39,35.09,1,9,1
494882,AAPL,TECH,0.17,15.63,2.2,3.28,20.87,1.39,35.4,4,-12,3
494883,FB,TECH,0.24,87.52,0.98,16.11,18.59,9.01,8.11,16,12,4
494884,GOOG,TECH,0.28,26.74,22.75,6.3,21.59,4.77,14.08,0,19,1
494885,FB,TECH,0.26,81.77,1.28,16.65,20.47,11.25,9.03,17,8,4
494886,WMT,RETAIL,0.12,12.96,4.88,0.44,3.36,0.88,20.52,0,-9,4
494887,NVDA,TECH,0.37,35.53,6.85,12.87,36.22,7.41,56.73,14,-2,4
494888,FB,TECH,0.17,34.39,4.39,13.37,39.58,12.31,21.7,14,0,4
494889,GOOG,TECH,0.28,26.74,22.75,6.3,21.59,4.77,14.08,12,13,1
494890,NVDA,TECH,0.4,50.62,4.82,15.9,31.37,8.03,47.01,15,-5,4
494891,GOOG,TECH,0.16,58.26,17.96,7.08,11.42,5.14,8.4,12,17,4
494893,PG,FMCG,0.12,18.91,3.66,2.77,14.31,0.91,14.95,8,15,2
494894,PEP,FMCG,0.11,20.88,4.84,2.3,10.97,1.35,57.09,12,-15,3
494896,JPM,BANK,0.19,12.76,7.49,2.74,21.33,1.01,10.18,9,7,2
494898,KSS,RETAIL,0.23,9.99,4.1,0.46,4.6,1.88,14.73,15,-4,4
494900,GM,AUTO,0.23,14.14,2.14,0.33,2.35,1.24,9.12,8,8,4
494901,M,RETAIL,0.23,10.5,4.03,0.57,5.37,1.52,25.49,18,-20,4
494902,TSLA,AUTO,0.64,0,-0.26,13.48,-8.69,1.04,-39.81,0,14,4
494903,OR,FMCG,0.26,0,-0.28,2.92,-11.5,12.7,-2.95,2,19,4
494905,WMT,RETAIL,0.23,14.21,4.65,0.43,3.04,0.86,18.23,1,18,4
494906,HMC,AUTO,0.28,13.5,1.64,0.32,2.4,1.11,4.87,13,12,4
494907,WMT,RETAIL,0.13,12.96,4.88,0.44,3.36,0.88,20.52,2,-20,4
494908,MSFT,TECH,0.28,36.29,1.4,4.7,13.29,3,14.44,6,14,4
494909,BAC,BANK,0.25,16.35,0.75,1.39,7.3,0.97,3.1,16,-17,4
494910,TGT,RETAIL,0.23,10.75,5.59,0.51,4.75,1.02,27.8,13,-20,4
